FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS
Lewis,Cook,MID,BOU,4300000,0,2,0.095238095,2.21E-08,4.65E-07,0,10992,0,3,0,0,0,0,0,0.5,1018,-2,1,2,2,0,0,0,0,0,0,0,0,0.4,5582,0,0,0,0,80,2116,-1,0,10
Steve,Cook,DEF,BOU,4900000,1,20,2.9,5.92E-07,4.08E-06,0,8500,1,11,0,0,0,0,0,4.1,1077,-1,0,20,1,0.6,0,3,3,0,2,0,0,0.6,8905,0,443,0,0,630,1895,0,0,127
Francis,Coquelin,MID,ARS,4300000,0,8,0.380952381,8.86E-08,1.86E-06,0,56676,2,6,0,0,0,0,0,1.8,5406,-2,1,8,2,0.2,0,1,0,0,1,0,0,1.8,32002,0,246,0,0,391,5357,-1,0,45
Jack,Cork,MID,SWA,4800000,1,14,2,4.17E-07,2.92E-06,0,2718,1,11,0,0,0,0,0,2.9,203,-2,1,14,2,0.4,0,1.7,0,0,1,0,0,0.1,926,0,376,0,0,598,85,-1,0,100
,Costa,FWD,CHE,10100000,12,46,6.6,6.53E-07,4.55E-06,0,307119,4,9,0,0,0,6,0,4.6,14922,6,-1,46,-6,0.6,0,6.3,6,0,2,0,2,31.4,1169391,0,533,0,2,619,194117,1,0,173
Thibaut,Courtois,GLK,CHE,5500000,7,20,2.9,5.27E-07,3.64E-06,0,133257,1,9,0,11,0,0,0,3.6,10465,0,0,20,0,0.6,0,3.3,0,0,2,0,0,8.4,81842,0,230,0,0,630,2583,0,0,92
Philippe,Coutinho,MID,LIV,8300000,2,43,2.047619048,2.47E-07,5.18E-06,0,511818,1,7,0,0,0,3,0,5.2,39043,3,-1,43,-3,0.9,0,7.7,6,0,1,0,3,34.5,1055235,0,459,0,2,486,75440,1,0,164
Aaron,Cresswell,DEF,WHU,5300000,0,0,0,0,0,0,8024,0,0,0,0,0,0,0,0,202,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,837,0,514,0,0,0,596,0,0,0
Peter,Crouch,FWD,STK,4800000,1,4,0.19047619,3.97E-08,8.33E-07,0,21611,0,2,0,0,0,0,0,0.8,1346,-2,0,4,2,0.1,0,0.7,0,0,0,0,0,0.6,9493,0,47,0,0,108,1184,0,0,7
Juan,Cuadrado,MID,CHE,6900000,0,0,0,0,0,0,49398,0,0,0,0,0,0,0,0,1259,-1,0,0,1,0,0,0,0,0,0,0,0,0.7,615,0,8,0,0,0,7,0,0,0
Josh,Cullen,MID,WHU,4400000,0,0,0,0,0,0,3296,0,0,0,0,0,0,0,0,158,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,621,0,0,0,0,0,53,0,0,0
Charlie,Daniels,DEF,BOU,4900000,1,19,2.7,5.51E-07,3.88E-06,0,62314,1,11,0,0,0,0,0,3.9,4245,-1,0,19,1,0.4,0,2,2,0,2,0,0,2.9,11853,0,491,0,0,630,2026,0,0,118
Scott,Dann,DEF,CRY,5400000,0,22,4.4,8.15E-07,4.07E-06,0,179121,1,5,0,0,0,2,0,4.1,23488,-1,1,22,1,0.5,0,2.7,1,0,0,0,0,4.4,67540,0,480,0,1,450,602,-1,0,94
Tendayi,Darikwa,DEF,BUR,4300000,0,0,0,0,0,0,1102,0,0,0,0,0,0,0,0,80,-2,0,0,2,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,24,0,0,0
Matteo,Darmian,DEF,MUN,5100000,0,0,0,0,0,0,48229,0,0,0,0,0,0,0,0,1363,-4,0,0,4,0,0,0,0,0,0,0,0,0.7,681,0,257,0,0,0,68,0,0,0
,David Luiz,DEF,CHE,6000000,6,8,0.380952381,6.35E-08,1.33E-06,0,20590,0,5,0,0,0,0,0,1.3,2262,0,0,8,0,0.5,0,2.7,0,0,1,0,0,1,40262,0,0,0,0,270,2130,0,0,70
Ben,Davies,DEF,TOT,4900000,0,8,0.380952381,7.77E-08,1.63E-06,0,7045,1,1,0,0,0,0,0,1.6,975,-1,0,8,1,0.1,0,0.7,0,0,1,0,0,0.3,5172,0,192,0,0,194,379,0,0,35
Curtis,Davies,DEF,HUL,5000000,1,18,2.6,5.20E-07,3.60E-06,0,51757,1,14,0,0,0,0,0,3.6,6571,0,0,18,0,0.1,0,0.3,3,0,1,0,1,2.8,94978,0,0,0,1,630,2053,0,0,149
Tom,Davies,MID,EVE,4400000,0,2,0.095238095,2.16E-08,4.55E-07,0,987,0,0,0,0,0,0,0,0.4,113,-1,1,2,1,0,0,0,0,0,0,0,0,0,910,0,0,0,0,18,59,-1,0,6
Steven,Davis,MID,SOU,5300000,3,16,2.3,4.34E-07,3.02E-06,0,26903,1,6,0,0,0,0,0,3,1411,-2,0,16,2,0.6,0,3,0,0,3,0,0,0.7,2356,0,535,0,0,606,269,0,0,101
Craig,Dawson,DEF,WBA,4900000,3,18,2.6,5.31E-07,3.67E-06,0,40557,3,7,0,0,0,0,0,3.6,3831,-1,1,18,1,0.3,0,1.3,1,0,2,0,0,1.9,9392,0,433,0,0,630,373,-1,0,103
Michael,Dawson,DEF,HUL,4400000,0,0,0,0,0,0,790,0,0,0,0,0,0,0,0,61,-1,0,0,1,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,70,0,0,0
Kevin,De Bruyne,MID,MCI,10600000,0,49,8.2,7.74E-07,4.62E-06,0,608186,1,5,0,0,0,2,0,4.6,95148,1,1,49,-1,0.8,0,8,9,0,1,0,6,8.3,648480,0,546,0,2,510,15631,-1,0,199
David,de Gea,GLK,MUN,5500000,3,22,3.1,5.64E-07,4.00E-06,0,354883,0,8,0,18,0,0,0,4,70783,0,0,22,0,0.4,0,2,0,0,2,0,0,40.9,183372,0,368,0,0,630,2801,0,0,110
Ritchie,de Laet,DEF,LEI,4400000,0,0,0,0,0,0,5117,0,0,0,0,0,0,0,0,180,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,196,0,129,0,0,0,5,0,0,0
Carlos,De Pena,MID,MID,4300000,0,0,0,0,0,0,5323,0,0,0,0,0,0,0,0,837,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,7910,0,0,0,0,0,627,0,0,0
Marten,de Roon,MID,MID,4400000,1,7,0.333333333,7.58E-08,1.59E-06,0,6763,1,6,0,0,0,0,0,1.6,389,-1,0,7,1,0.4,0,1.7,0,0,0,0,0,0.2,4322,0,0,0,0,325,203,0,0,41
Julien,de Sart,MID,MID,4300000,0,0,0,0,0,0,1866,0,0,0,0,0,0,0,0,99,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,1480,0,0,0,0,0,39,-1,0,0
Mathieu,Debuchy,DEF,ARS,4800000,0,0,0,0,0,0,6788,0,0,0,0,0,0,0,0,373,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,1008,0,11,0,0,0,81,0,0,0
Troy,Deeney,FWD,WAT,7100000,9,30,4.3,6.06E-07,4.23E-06,0,121629,3,13,0,0,0,3,0,4.3,10639,1,-1,30,-1,0.8,0,5.7,4,0,0,0,1,8.1,255239,0,629,0,1,617,75552,1,0,109
Jermain,Defoe,FWD,SUN,7300000,2,38,5.4,7.40E-07,5.21E-06,0,278650,0,12,0,0,0,4,0,5.3,28769,3,-1,38,-3,0.8,0,5.7,8,0,0,0,0,13.8,560522,0,595,0,2,622,70468,1,0,106
Steven,Defour,MID,BUR,6000000,3,33,5.5,9.17E-07,5.50E-06,0,6881,0,4,0,0,0,1,0,5.5,2068,0,0,33,0,0.9,0,5.7,6,0,3,0,3,0.7,26165,0,0,0,0,391,7572,0,0,127
Damien,Delaney,DEF,CRY,5000000,2,15,2.1,4.20E-07,3.00E-06,0,19209,1,7,0,0,0,0,0,3,1195,0,0,15,0,0.3,0,1.3,0,0,1,0,0,0.8,6417,0,366,0,0,576,779,0,0,101
Fabian,Delph,MID,MCI,4700000,0,2,0.095238095,2.03E-08,4.26E-07,0,5580,0,1,0,0,0,0,0,0.4,308,-3,1,2,3,0,0,0,0,0,0,0,0,0.1,1270,0,156,0,0,30,20,-1,0,4
Mousa,Dembele,MID,TOT,5400000,0,3,0.142857143,2.65E-08,5.56E-07,0,5392,0,0,0,0,0,0,0,0.5,625,-1,1,3,1,0.2,0,1,0,0,1,0,0,0.1,3170,0,473,0,0,73,103,-1,0,16
Jason,Denayer,DEF,SUN,4800000,2,4,0.19047619,3.97E-08,8.33E-07,0,2208,1,2,0,0,0,0,0,0.8,185,-2,0,4,2,0.2,0,1,0,0,0,0,0,0.1,534,0,0,0,0,195,34,0,0,32
Memphis,Depay,MID,MUN,7200000,1,2,0.095238095,1.32E-08,2.78E-07,0,6069,1,1,0,0,0,0,0,0.3,223,-3,0,2,3,0,0,0.3,0,0,0,0,0,0.2,561,0,259,0,0,15,45,0,0,3
Gerard,Deulofeu,MID,EVE,6100000,0,7,0.333333333,5.46E-08,1.15E-06,0,117199,0,2,0,0,0,0,0,1.1,4308,-4,1,7,4,0.1,0,0.7,0,0,0,0,0,1.2,17380,0,283,0,0,222,103,-1,0,24
Mohamed,Diame,MID,HUL,5500000,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,4,0,0,0
Eric,Dier,MID,TOT,5200000,1,12,0.571428571,1.10E-07,2.31E-06,0,314823,1,2,0,0,0,0,0,2.3,14478,-3,1,12,3,0.3,0,1.3,0,0,3,0,0,6.3,16202,0,526,0,0,420,870,-1,0,53
Adama,Diomande,FWD,HUL,4600000,2,18,2.6,5.65E-07,3.91E-06,0,180948,0,6,0,0,0,1,0,3.9,20737,1,0,18,-1,0.3,0,1.3,2,0,2,0,0,7.1,336992,0,0,0,0,456,22098,0,0,52
Mame Biram,Diouf,FWD,STK,5800000,0,8,1.6,2.76E-07,1.38E-06,0,21021,0,9,0,0,0,0,0,1.4,1048,-2,0,8,2,0.1,0,0.7,0,0,0,0,0,0.4,7340,0,245,0,0,261,683,0,0,21
Brice,Dja Djedje,DEF,WAT,4400000,0,0,0,0,0,0,964,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,2,0,0,0
Papy,Djilobodji,DEF,SUN,4400000,0,6,1.2,2.73E-07,1.36E-06,0,5426,1,10,0,0,0,0,0,1.3,446,-1,1,6,1,0.2,0,0.7,0,0,0,0,0,0.2,2126,0,0,0,0,450,109,-1,0,73
Abdoulaye,Doucoure,MID,WAT,4700000,0,1,0.047619048,1.01E-08,2.13E-07,0,694,0,1,0,0,0,0,0,0.2,29,-3,1,1,3,0,0,0,0,0,0,0,0,0,120,0,0,0,0,7,13,-1,0,3
Stewart,Downing,MID,MID,5300000,2,21,3,5.66E-07,3.96E-06,0,31196,1,10,0,0,0,0,0,4,1959,-2,0,21,2,0.6,0,3.3,1,0,1,0,2,0.7,9255,0,0,0,0,630,1129,0,0,117
Luke,Dreher,MID,CRY,4500000,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,4,0,0,0
Daniel,Drinkwater,MID,LEI,5400000,3,22,3.1,5.74E-07,4.07E-06,0,191520,0,11,0,0,0,0,0,4.1,29501,-1,0,22,1,0.5,0,2.7,2,0,3,0,1,6.8,59708,0,592,0,0,618,1357,0,0,115
Nathan,Dyer,MID,SWA,4700000,0,1,0.047619048,1.01E-08,2.13E-07,0,5968,0,1,0,0,0,0,0,0.2,282,-3,1,1,3,0,0,0,0,0,0,0,0,0.1,858,0,64,0,0,6,10,-1,0,1
Oviemuno,Ejaria,MID,LIV,4500000,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,11,0,0,0
Ahmed,Elmohamady,MID,HUL,4900000,0,9,0.428571429,8.75E-08,1.84E-06,0,16494,0,12,0,0,0,0,0,1.8,995,-1,0,9,1,0,0,0,0,0,1,0,0,0.3,5935,0,0,0,0,478,103,0,1,81
Mohamed,Elneny,MID,ARS,4700000,1,8,0.380952381,8.11E-08,1.70E-06,0,22962,0,5,0,0,0,0,0,1.7,1224,-3,0,8,3,0.4,0,1.7,0,0,0,0,1,0.5,5824,0,134,0,0,121,286,0,0,39
Marvin,Emnes,FWD,SWA,4400000,0,0,0,0,0,0,14213,0,0,0,0,0,0,0,0,1097,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,7707,0,4,0,0,0,953,0,0,0
Christian,Eriksen,MID,TOT,8200000,3,23,3.8,4.63E-07,2.80E-06,0,262424,0,3,0,0,0,0,0,2.8,15304,-3,1,23,3,0.2,0,1.7,2,0,3,0,2,5.9,61413,0,738,0,0,503,3289,-1,0,82
Jonny,Evans,DEF,WBA,4500000,1,18,2.6,5.78E-07,4.00E-06,0,115841,4,7,0,0,0,0,0,4,15050,0,0,18,0,0.3,0,1.3,2,0,2,0,0,8.8,154177,0,343,0,1,630,7977,0,0,106
Lukasz,Fabianski,GLK,SWA,5100000,2,27,3.9,7.65E-07,5.29E-06,0,53632,0,12,0,25,0,0,0,5.3,8162,1,0,27,-1,0.4,0,2,4,0,1,0,0,5.5,124591,0,366,1,0,630,2783,0,0,143
,Fabio,DEF,MID,4400000,0,0,0,0,0,0,592,0,0,0,0,0,0,0,0,32,-1,0,0,1,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,30,0,0,0
Cesc,Fabregas,MID,CHE,7000000,0,7,0.333333333,4.76E-08,1.00E-06,0,196092,0,3,0,0,0,0,0,1,5802,-5,0,7,5,0.1,0,0.7,0,0,0,0,1,2,24772,0,617,0,0,89,613,0,0,41
Adam,Federici,GLK,BOU,4400000,0,0,0,0,0,0,1403,0,0,0,0,0,0,0,0,109,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,415,0,31,0,0,0,74,0,0,0
Sofiane,Feghouli,MID,WHU,5200000,0,1,0.047619048,9.16E-09,1.92E-07,0,126045,1,3,0,0,0,0,0,0.2,3127,-3,1,1,3,0.1,0,0.3,0,0,0,0,0,0.9,6334,0,0,0,0,90,91,-1,0,9
Marouane,Fellaini,MID,MUN,5800000,0,9,1.8,3.10E-07,1.55E-06,0,13569,3,6,0,0,0,0,0,1.5,1149,-2,1,9,2,0.1,0,0.3,0,0,2,0,0,0.3,9403,0,164,0,0,450,147,-1,0,83
Leroy,Fer,MID,SWA,5300000,7,37,5.3,1.00E-06,6.98E-06,0,191880,2,9,0,0,0,4,0,7,14997,3,0,37,-3,0.7,0,3.7,3,0,2,0,0,11.2,490952,0,107,0,1,588,46498,0,0,149
Edimilson,Fernandes,MID,WHU,5000000,0,1,0.047619048,9.52E-09,2.00E-07,0,215,0,1,0,0,0,0,0,0.2,28,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,268,0,0,0,0,9,15,0,0,3
Federico,Fernandez,DEF,SWA,4400000,0,8,1.6,3.64E-07,1.82E-06,0,37603,3,7,0,0,0,0,0,1.8,3523,-1,0,8,1,0.2,0,0.7,0,0,1,0,0,1.8,7517,0,333,0,0,450,153,0,0,70
,Fernandinho,MID,MCI,5500000,2,19,2.7,4.91E-07,3.45E-06,0,60330,3,7,0,0,0,1,0,3.5,5832,0,0,19,0,0.4,0,2,2,0,1,0,0,2.4,51513,0,417,0,0,630,3826,0,0,118
,Fernando,MID,MCI,4800000,1,4,0.19047619,3.97E-08,8.33E-07,0,9061,0,2,0,0,0,0,0,0.8,461,-2,0,4,2,0.1,0,0.7,0,0,0,0,0,0.2,3272,0,236,0,0,116,417,0,0,22
Sam,Field,MID,WBA,4500000,0,4,0.19047619,4.23E-08,8.89E-07,0,324,1,1,0,0,0,0,0,0.9,27,0,0,4,0,0,0,0,0,0,1,0,0,0,415,0,0,0,0,165,14,0,0,27
Roberto,Firmino,MID,LIV,8500000,12,38,6.3,7.41E-07,4.47E-06,0,276784,0,9,0,0,0,3,0,4.5,11669,0,-1,38,0,0.6,0,4.7,5,0,0,0,2,10.6,292422,0,522,0,2,534,55281,1,0,148
Viktor,Fischer,MID,MID,5000000,4,7,0.333333333,6.67E-08,1.40E-06,0,38769,0,3,0,0,0,0,0,1.4,662,-5,1,7,5,0.3,0,1.7,0,0,0,0,1,0.3,1038,0,0,0,0,136,170,-1,0,19
Mathieu,Flamini,MID,CRY,4500000,0,2,0.095238095,2.12E-08,4.44E-07,0,865,0,1,0,0,0,0,0,0.4,215,0,0,2,0,0.1,0,0.3,0,0,0,0,0,0,1730,0,0,0,0,20,136,0,0,7
Jon,Flanagan,DEF,BUR,4400000,0,0,0,0,0,0,11306,0,0,0,0,0,0,0,0,717,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,1167,0,67,0,0,0,67,0,0,0
Ashley,Fletcher,FWD,WHU,5000000,0,5,1,2.00E-07,1.00E-06,0,3508,1,4,0,0,0,0,0,1,748,0,0,5,0,0.1,0,0.7,0,0,0,0,0,0.1,5884,0,0,0,0,149,541,0,0,3
Darren,Fletcher,MID,WBA,4400000,2,17,2.4,5.45E-07,3.86E-06,0,253152,0,6,0,0,0,0,0,3.9,28229,-1,0,17,1,0.5,0,2,0,0,3,0,0,9.1,77647,0,403,0,0,611,5068,0,0,64
Jose,Fonte,DEF,SOU,5400000,8,25,4.2,7.78E-07,4.63E-06,0,66291,1,5,0,0,0,0,0,4.6,2982,-1,0,25,1,1.4,0,7.3,4,0,3,0,0,4.5,35674,0,487,0,0,540,23859,0,0,125
Adam,Forshaw,MID,MID,4500000,2,13,1.9,4.22E-07,2.89E-06,0,2572,1,8,0,0,0,0,0,2.9,250,0,0,13,0,0.4,0,1.7,0,0,1,0,0,0.1,3041,0,0,0,0,521,270,0,0,99
Fraser,Forster,GLK,SOU,5000000,6,25,3.6,7.20E-07,5.00E-06,0,65425,1,6,0,8,0,0,0,5,2906,0,0,25,0,1.3,0,6.3,0,0,3,0,0,4.6,50190,0,233,0,0,630,20707,0,0,104
Ben,Foster,GLK,WBA,4700000,2,27,3.9,8.30E-07,5.74E-06,0,116856,0,7,0,20,0,0,0,5.7,21923,2,0,27,-2,0.4,0,2,3,0,2,0,0,16.4,392962,0,129,0,1,630,8290,0,0,132
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0,0,0,0,5704,0,0,0,0,0,0,0,0,307,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,1166,0,40,0,0,0,141,0,0,0
Simon,Francis,DEF,BOU,4500000,0,17,2.4,5.33E-07,3.78E-06,0,24605,1,11,0,0,0,0,0,3.8,2897,0,0,17,0,0.4,0,2,0,0,2,0,0,1.7,38062,0,462,0,0,630,6171,0,0,129
Ryan,Fraser,MID,BOU,4900000,0,5,0.238095238,4.86E-08,1.02E-06,0,210,0,1,0,0,0,0,0,1,21,-1,0,5,1,0,0,0,0,0,1,0,0,0,245,0,0,0,0,172,4,0,0,15
George,Friend,DEF,MID,4500000,2,11,1.8,4.00E-07,2.44E-06,0,114274,1,10,0,0,0,0,0,2.4,6938,0,0,11,0,0.4,0,2,0,0,0,0,1,3,23949,0,0,0,0,540,1198,0,0,92
Dael,Fry,DEF,MID,4000000,0,0,0,0,0,0,51665,0,0,0,0,0,0,0,0,2403,0,0,0,0,0,0,0,0,0,0,0,0,0.9,3117,0,0,0,0,0,30,0,0,0
Ezekiel,Fryers,DEF,CRY,4500000,0,4,0.19047619,4.23E-08,8.89E-07,0,219,0,0,0,0,0,0,0,0.9,95,0,0,4,0,0.3,0,1.3,0,0,0,0,1,0,630,0,0,0,0,16,56,0,0,15
Christian,Fuchs,DEF,LEI,5400000,6,26,3.7,6.85E-07,4.81E-06,0,178309,1,11,0,0,0,0,0,4.8,12377,-1,0,26,1,1.1,0,6,3,0,3,0,1,7.8,40093,0,482,0,1,630,5048,0,0,161
Jay,Fulton,MID,SWA,4400000,1,1,0.047619048,1.08E-08,2.27E-07,0,762,0,1,0,0,0,0,0,0.2,70,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0,510,0,4,0,0,19,31,0,0,4
Ramiro,Funes Mori,DEF,EVE,4700000,1,6,0.285714286,6.08E-08,1.28E-06,0,63158,0,2,0,0,0,0,0,1.3,3634,-3,1,6,3,0.1,0,0.3,0,0,0,0,0,1.5,12925,0,304,0,0,197,248,-1,0,40
,Gabriel,DEF,ARS,4800000,0,0,0,0,0,0,5106,0,0,0,0,0,0,0,0,166,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,578,0,244,0,0,0,161,0,0,0
Brendan,Galloway,DEF,WBA,4500000,0,9,3,6.67E-07,2.00E-06,0,8317,0,3,0,0,0,0,0,2,1454,0,0,9,0,0.1,0,0.3,0,0,1,0,0,0.4,11596,0,126,0,0,247,130,0,0,44
Cristian,Gamboa,DEF,WBA,4000000,0,0,0,0,0,0,20389,0,0,0,0,0,0,0,0,1084,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1752,0,0,0,0,0,27,0,0,0
,Garcia,MID,MCI,5000000,0,1,0.047619048,9.52E-09,2.00E-07,0,81,0,0,0,0,0,0,0,0.2,27,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0,139,0,0,0,0,16,41,0,0,4
Craig,Gardner,MID,WBA,5400000,1,11,0.523809524,9.70E-08,2.04E-06,0,5640,0,4,0,0,0,0,0,2,360,-1,1,11,1,0.1,0,0.3,0,0,1,0,1,0.1,4850,0,244,0,0,185,15,-1,0,44
Florin,Gardos,DEF,SOU,4000000,0,0,0,0,0,0,1864,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1847,0,0,0,0,0,579,0,0,0
Paulo,Gazzaniga,GLK,SOU,4500000,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,15,0,0,0,5,0,0,0
Kieran,Gibbs,DEF,ARS,4800000,0,2,0.095238095,1.98E-08,4.17E-07,0,13767,0,0,0,0,0,0,0,0.4,834,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0.5,2728,0,69,0,0,39,241,0,0,11
Ben,Gibson,DEF,MID,4600000,2,26,3.7,8.04E-07,5.65E-06,0,32357,0,10,0,0,0,1,0,5.7,5572,1,0,26,-1,0.9,0,4,5,0,1,0,0,4,151487,0,0,0,1,630,15141,0,0,136
Darron,Gibson,MID,EVE,4300000,0,0,0,0,0,0,3219,0,0,0,0,0,0,0,0,141,-2,1,0,2,0,0,0,0,0,0,0,0,0.1,614,0,44,0,0,0,144,-1,0,0
Olivier,Giroud,FWD,ARS,8900000,0,6,2,2.25E-07,6.74E-07,0,68906,0,0,0,0,0,0,0,0.7,3832,-1,0,6,1,0,0,0.3,0,0,0,0,1,0.7,36019,0,629,0,0,54,246,0,0,11
Shay,Given,GLK,STK,4500000,0,13,2.6,5.78E-07,2.89E-06,0,11922,1,14,0,18,0,0,0,2.9,2420,0,0,13,0,0.1,0,0.3,3,0,0,0,0,0.7,17867,1,24,1,1,450,640,0,0,92
Serge,Gnabry,MID,ARS,5000000,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,4,0,0,0,8,0,0,0
Heurelho,Gomes,GLK,WAT,4900000,1,12,1.7,3.47E-07,2.45E-06,0,43616,1,13,0,17,0,0,0,2.4,4350,-1,1,12,1,0.3,0,1.3,1,0,0,0,0,2.2,12826,0,375,0,0,630,775,-1,0,104
Joseph,Gomez,DEF,LIV,4900000,0,0,0,0,0,0,675,0,0,0,0,0,0,0,0,38,-1,0,0,1,0,0,0,0,0,0,0,0,0,106,0,58,0,0,0,10,0,0,0
Bafetimbi,Gomis,FWD,SWA,6500000,0,0,0,0,0,0,1295,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,242,0,0,0,16,0,0,0
Lynden,Gooch,MID,SUN,4500000,1,7,0.333333333,7.41E-08,1.56E-06,0,1695,2,3,0,0,0,0,0,1.6,143,0,0,7,0,0.1,0,0.3,0,0,1,0,0,0.1,2584,0,0,0,0,287,57,0,0,32
Dan,Gosling,MID,BOU,4700000,1,6,0.285714286,6.08E-08,1.28E-06,0,4090,0,1,0,0,0,0,0,1.3,217,-3,1,6,3,0.2,0,1,0,0,0,0,0,0.1,292,0,331,0,0,109,37,-1,0,16
Lewis,Grabban,FWD,BOU,4400000,0,6,2,4.55E-07,1.36E-06,0,100596,0,2,0,0,0,0,0,1.4,8341,-1,0,6,1,0,0,0,0,0,0,0,1,3.5,67426,0,124,0,0,60,6515,0,0,17
Max,Gradel,MID,BOU,5100000,0,4,0.19047619,3.73E-08,7.84E-07,0,11242,0,0,0,0,0,0,0,0.8,417,-4,1,4,4,0.1,0,0.7,0,0,0,0,0,0.1,845,0,155,0,0,64,44,-1,0,19
Lee,Grant,GLK,STK,4000000,5,7,0.333333333,8.33E-08,1.75E-06,0,1866,0,2,0,10,0,0,0,1.8,1020,0,0,7,0,0.6,0,2.3,1,0,0,0,0,0.8,26581,0,0,0,0,180,20215,0,0,37
Andre,Gray,FWD,BUR,6300000,0,18,3.6,5.71E-07,2.86E-06,0,438316,0,7,0,0,0,1,0,2.9,25699,-2,0,18,2,0.1,0,0.7,1,0,2,0,1,3.5,133935,0,0,0,0,427,327,0,0,30
Demarai,Gray,MID,LEI,4900000,1,13,0.619047619,1.26E-07,2.65E-06,0,33265,0,2,0,0,0,1,0,2.7,1980,-1,0,13,1,0.6,0,2.7,0,0,0,0,1,0.8,25741,0,57,0,0,143,1124,0,0,47
Marko,Grujic,MID,LIV,4500000,0,2,0.095238095,2.12E-08,4.44E-07,0,22673,0,0,0,0,0,0,0,0.4,920,-5,1,2,5,0.1,0,0.3,0,0,0,0,0,0.3,2104,0,0,0,0,30,80,-1,0,6
Johann Berg,Gudmundsson,MID,BUR,5100000,2,12,1.7,3.33E-07,2.35E-06,0,7858,0,4,0,0,0,0,0,2.3,271,-4,1,12,4,0.4,0,2,0,0,2,0,0,0.1,335,0,0,0,0,374,64,-1,0,57
Adlene,Guedioura,MID,WAT,4500000,1,8,0.380952381,8.47E-08,1.78E-06,0,4047,1,6,0,0,0,0,0,1.8,275,0,0,8,0,0.1,0,0.3,0,0,0,0,1,0.1,4792,0,56,0,0,216,58,0,0,38
Idrissa,Gueye,MID,EVE,5000000,1,17,2.4,4.80E-07,3.40E-06,0,11576,3,5,0,0,0,0,0,3.4,2612,0,0,17,0,0.3,0,1.7,1,0,2,0,1,0.6,20462,0,270,0,0,620,848,0,0,151
Ilkay,Gundogan,MID,MCI,5400000,1,11,0.523809524,9.70E-08,2.04E-06,0,25786,0,1,0,0,0,1,0,2,5694,-1,0,11,1,0.7,0,3.7,0,0,1,0,0,1.5,53228,0,0,0,0,176,6435,0,0,46
Bradley,Guzan,GLK,MID,4500000,0,9,0.428571429,9.52E-08,2.00E-06,0,15841,0,1,0,6,0,0,0,2,1574,0,0,9,0,0,0,0,0,0,1,0,0,0.7,8288,0,188,0,0,180,77,0,0,40
Ben,Hamer,GLK,LEI,4500000,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,19,0,0,0
